ID,MTB,SMTB,TKBUNDESLA,X,Y
1406,3407,Neuenhaus Nord,Niedersachsen,6.915927409,52.5485565
1407,3408,Wietmarschen,Niedersachsen,7.082568214,52.54855665
1408,3409,Lingen (Ems),Niedersachsen,7.24920902,52.54855685
1409,3410,Lingen (Ems) Ost,Niedersachsen,7.415849826,52.54855708
1410,3411,Lengerich,Niedersachsen,7.582490633,52.54855735
1411,3412,Fürstenau,Niedersachsen,7.749131442,52.54855766
1412,3413,Bersenbrück,Niedersachsen,7.915772252,52.548558
1413,3414,Holdorf,Niedersachsen,8.082413064,52.54855838
1414,3415,Damme,Niedersachsen,8.249053878,52.5485588
1415,3416,Lembruch,Niedersachsen,8.415694694,52.54855925
1416,3417,Wagenfeld,Niedersachsen,8.582335513,52.54855974
1417,3418,Bahrenborstel,Niedersachsen,8.748976334,52.54856026
1418,3419,Uchte Nord,Niedersachsen,8.915617158,52.54856082
1419,3420,Stolzenau,Niedersachsen,9.082257985,52.54856142
1420,3421,Husum,Niedersachsen,9.248898816,52.54856205
1421,3422,Neustadt am Rübenberge,Niedersachsen,9.41553965,52.54856272
1422,3423,Otternhagen,Niedersachsen,9.582180488,52.54856343
1423,3424,Wedemark,Niedersachsen,9.74882133,52.54856417
1424,3425,Wettmar,Niedersachsen,9.915462176,52.54856495
1425,3426,Wathlingen,Niedersachsen,10.08210303,52.54856577
1426,3427,Wienhausen,Niedersachsen,10.24874388,52.54856662
1427,3428,Müden (Aller),Niedersachsen,10.41538474,52.54856751
1428,3429,Wesendorf,Niedersachsen,10.58202561,52.54856843
1429,3430,Ehra-Lessien,Niedersachsen,10.74866648,52.54856939
1430,3431,Parsau,Niedersachsen,10.91530735,52.54857039
1431,3432,Kunrau,Niedersachsen,11.08194824,52.54857143
1432,3433,Solpke,Sachsen-Anhalt,11.24858912,52.5485725
1433,3434,Gardelegen,Sachsen-Anhalt,11.41523002,52.54857361
1434,3435,Uchtspringe,Sachsen-Anhalt,11.58187092,52.54857476
1435,3436,Lüderitz,Sachsen-Anhalt,11.74851183,52.54857594
1436,3437,Tangermünde,Sachsen-Anhalt,11.91515275,52.54857717
1437,3438,Jerichow,Brandenburg,12.08179367,52.54857844
1438,3439,Milow,Brandenburg,12.2484346,52.54857974
1439,3440,Premnitz,Brandenburg,12.41507554,52.54858109
1440,3441,Garlitz,Brandenburg,12.58171649,52.54858248
1441,3442,Tremmen,Brandenburg,12.74835745,52.54858391
1442,3443,Wustermark,Brandenburg,12.91499843,52.54858539
1443,3444,Falkensee,Berlin,13.08163941,52.54858692
1444,3445,Berlin-Spandau,Berlin,13.24828041,52.54858849
1445,3446,Berlin-Mitte,Berlin,13.41492142,52.54859012
1446,3447,Berlin-Marzahn,Berlin,13.58156244,52.5485918
1447,3448,Altlandsberg,Brandenburg,13.74820348,52.54859354
1448,3449,Strausberg,Brandenburg,13.91484454,52.54859534
1449,3450,Müncheberg,Brandenburg,14.08148562,52.5485972
1450,3451,Neubrandenburg,Brandenburg,14.24812673,52.54859913
1451,3452,Selow,Brandenburg,14.41476785,52.54860114
1452,3453,Küstrin-Kietz,Brandenburg,14.581409,52.54860322
1461,3506,Getelomoor,Niedersachsen,6.749286775,52.44856784
1462,3507,Neuenhaus Süd,Niedersachsen,6.915927639,52.44856796
1463,3508,Nordhorn,Niedersachsen,7.082568502,52.44856812
1464,3509,Lingen (Ems) Süd,Niedersachsen,7.249209366,52.44856832
1465,3510,Lünne,Niedersachsen,7.415850231,52.44856855
1466,3511,Freren,Niedersachsen,7.582491097,52.44856882
1467,3512,Voltlage,Niedersachsen,7.749131964,52.44856912
1468,3513,Bramsche,Niedersachsen,7.915772833,52.44856947
1469,3514,Vörden,Niedersachsen,8.082413703,52.44856985
1470,3515,Hunteburg,Niedersachsen,8.249054576,52.44857026
1471,3516,Lemfoerde,Niedersachsen,8.415695451,52.44857071
1472,3517,Rahden,Niedersachsen,8.582336328,52.4485712
1473,3518,Diepenau,Niedersachsen,8.748977208,52.44857172
1474,3519,Uchte Süd,Niedersachsen,8.915618091,52.44857228
1475,3520,Loccum,Niedersachsen,9.082258977,52.44857288
1476,3521,Rehburg,Niedersachsen,9.248899866,52.44857351
1477,3522,Wunstorf,Niedersachsen,9.415540758,52.44857418
1478,3523,Garbsen,Niedersachsen,9.582181655,52.44857489
1479,3524,Hannover Nord,Niedersachsen,9.748822555,52.44857563
1480,3525,Großburgwedel,Niedersachsen,9.91546346,52.44857641
1481,3526,Burgdorf,Niedersachsen,10.08210437,52.44857722
1482,3527,Uetze,Niedersachsen,10.24874528,52.44857808
1483,3528,Meinersen,Niedersachsen,10.4153862,52.44857896
1484,3529,Gifhorn,Niedersachsen,10.58202713,52.44857989
1485,3530,Wolfsburg,Niedersachsen,10.74866805,52.44858085
1486,3531,Oebisfelde,Niedersachsen,10.91530899,52.44858185
1487,3532,Rätzlingen,Niedersachsen,11.08194993,52.44858288
1488,3533,Mieste,Sachsen-Anhalt,11.24859088,52.44858395
1489,3534,Letzlingen,Sachsen-Anhalt,11.41523183,52.44858506
1490,3535,Dolle,Sachsen-Anhalt,11.58187279,52.44858621
1491,3536,Tangerhütte,Sachsen-Anhalt,11.74851376,52.44858739
1492,3537,Grieben,Sachsen-Anhalt,11.91515473,52.44858862
1493,3538,Genthin,Sachsen-Anhalt,12.08179571,52.44858988
1494,3539,Schlangenthin,Brandenburg,12.2484367,52.44859118
1495,3540,Pritzerbe,Brandenburg,12.4150777,52.44859253
1496,3541,Brandenburg an der Havel,Brandenburg,12.58171871,52.44859392
1497,3542,Groß Kreutz,Brandenburg,12.74835973,52.44859535
1498,3543,Ketzin,Brandenburg,12.91500076,52.44859683
1499,3544,Potsdam N,Berlin,13.0816418,52.44859835
1500,3545,Berlin-Zehlendorf,Berlin,13.24828286,52.44859993
1501,3546,Berlin-Neukölln,Berlin,13.41492393,52.44860155
1502,3547,Berlin-Köpenick,Berlin,13.58156501,52.44860323
1503,3548,Rüdersdorf,Berlin,13.74820611,52.44860497
1504,3549,Herzfelde,Brandenburg,13.91484723,52.44860677
1505,3550,Beerfelde,Brandenburg,14.08148837,52.44860863
1506,3551,Heinersdorf,Brandenburg,14.24812953,52.44861056
1507,3552,Alt-Zeschdorf,Brandenburg,14.41477071,52.44861256
1508,3553,Lebus,Brandenburg,14.58141192,52.44861464
1519,3608,Bad Bentheim,Niedersachsen,7.082568789,52.34857959
1520,3609,Schüttorf,Niedersachsen,7.249209711,52.34857978
1521,3610,Salzbergen,Niedersachsen,7.415850634,52.34858001
1522,3611,Hopsten,Niedersachsen,7.582491558,52.34858028
1523,3612,Mettingen,Niedersachsen,7.749132484,52.34858059
1524,3613,Westerkappeln,Niedersachsen,7.915773411,52.34858093
1525,3614,Wallenhorst,Niedersachsen,8.08241434,52.34858131
1526,3615,Bohmte,Niedersachsen,8.249055271,52.34858172
1527,3616,Preussisch Oldendorf,Niedersachsen,8.415696204,52.34858218
1528,3617,Luebbecke,Nordrhein-Westfalen,8.582337139,52.34858266
1529,3618,Hille,Niedersachsen,8.748978077,52.34858319
1530,3619,Petershagen,Niedersachsen,8.915619018,52.34858375
1531,3620,Niederwöhren,Niedersachsen,9.082259962,52.34858434
1532,3621,Stadthagen,Niedersachsen,9.24890091,52.34858498
1533,3622,Barsinghausen,Niedersachsen,9.415541861,52.34858564
1534,3623,Gehrden,Niedersachsen,9.582182815,52.34858635
1535,3624,Hannover,Niedersachsen,9.748823774,52.34858709
1536,3625,Lehrte,Niedersachsen,9.915464737,52.34858787
1537,3626,Hämelerwald,Niedersachsen,10.0821057,52.34858868
1538,3627,Peine,Niedersachsen,10.24874668,52.34858953
1539,3628,Wendeburg,Niedersachsen,10.41538765,52.34859042
1540,3629,Braunschweig Nord,Niedersachsen,10.58202863,52.34859134
1541,3630,Wolfsburg Süd,Niedersachsen,10.74866962,52.3485923
1542,3631,Groß Twülpstedt,Niedersachsen,10.91531061,52.3485933
1543,3632,Flecken Weferlingen,Niedersachsen,11.08195161,52.34859433
1544,3633,Calvörde,Sachsen-Anhalt,11.24859262,52.3485954
1545,3634,Bülstringen,Sachsen-Anhalt,11.41523363,52.34859651
1546,3635,Coblitz,Sachsen-Anhalt,11.58187465,52.34859765
1547,3636,Rogätz,Sachsen-Anhalt,11.74851567,52.34859884
1548,3637,Parey,Sachsen-Anhalt,11.9151567,52.34860006
1549,3638,Parchen,Sachsen-Anhalt,12.08179774,52.34860132
1550,3639,Karow,Brandenburg,12.24843879,52.34860263
1551,3640,Wusterwitz,Brandenburg,12.41507985,52.34860397
1552,3641,Brandenburg an der Havel Göttin,Brandenburg,12.58172092,52.34860536
1553,3642,Lehnin,Brandenburg,12.748362,52.34860679
1554,3643,Werder (Havel),Brandenburg,12.91500308,52.34860826
1555,3644,Potsdam,Berlin,13.08164418,52.34860979
1556,3645,Großbeeren,Berlin,13.2482853,52.34861136
1557,3646,Blankenfelde,Berlin,13.41492642,52.34861298
1558,3647,Zeuthen,Berlin,13.58156756,52.34861466
1559,3648,Wernsdorf,Berlin,13.74820872,52.3486164
1560,3649,Spreenhagen,Brandenburg,13.9148499,52.34861819
1561,3650,Fürstenwalde/Spree,Brandenburg,14.08149109,52.34862005
1562,3651,Briesen (Mark),Brandenburg,14.24813231,52.34862198
1563,3652,Jacobsdorf,Brandenburg,14.41477355,52.34862398
1564,3653,Frankfurt (Oder),Brandenburg,14.58141482,52.34862605
1575,3708,Gronau (Westfalen),Niedersachsen,7.082569074,52.24859105
1576,3709,Ochtrup,Niedersachsen,7.249210054,52.24859125
1577,3710,Rheine,Niedersachsen,7.415851035,52.24859148
1578,3711,Hoerstel,Nordrhein-Westfalen,7.582492018,52.24859175
1579,3712,Ibbenbueren,Nordrhein-Westfalen,7.749133001,52.24859205
1580,3713,Hasbergen,Niedersachsen,7.915773986,52.2485924
1581,3714,Osnabrück,Niedersachsen,8.082414973,52.24859277
1582,3715,Bissendorf,Niedersachsen,8.249055961,52.24859319
1583,3716,Melle,Niedersachsen,8.415696952,52.24859364
1584,3717,Kirchlengern,Nordrhein-Westfalen,8.582337946,52.24859413
1585,3718,Bad Oeynhausen,Nordrhein-Westfalen,8.748978942,52.24859465
1586,3719,Minden,Niedersachsen,8.915619941,52.24859521
1587,3720,Bückeburg,Niedersachsen,9.082260943,52.2485958
1588,3721,Auetal,Niedersachsen,9.248901948,52.24859644
1589,3722,Lauenau,Niedersachsen,9.415542957,52.2485971
1590,3723,Springe,Niedersachsen,9.582183969,52.24859781
1591,3724,Pattensen,Niedersachsen,9.748824986,52.24859855
1592,3725,Sarstedt,Niedersachsen,9.915466006,52.24859933
1593,3726,Hohenhameln,Niedersachsen,10.08210703,52.24860014
1594,3727,Ilsede,Niedersachsen,10.24874806,52.24860099
1595,3728,Braunschweig West,Niedersachsen,10.4153891,52.24860187
1596,3729,Braunschweig,Niedersachsen,10.58203014,52.2486028
1597,3730,Königslutter am Elm,Niedersachsen,10.74867118,52.24860375
1598,3731,Süpplingen,Niedersachsen,10.91531223,52.24860475
1599,3732,Helmstedt,Niedersachsen,11.08195329,52.24860578
1600,3733,Erxleben,Sachsen-Anhalt,11.24859435,52.24860685
1601,3734,Haldensleben,Sachsen-Anhalt,11.41523542,52.24860796
1602,3735,Wolmirstedt,Sachsen-Anhalt,11.58187649,52.2486091
1603,3736,Zielitz,Sachsen-Anhalt,11.74851758,52.24861028
1604,3737,Burg,Sachsen-Anhalt,11.91515867,52.2486115
1605,3738,Theeßen,Sachsen-Anhalt,12.08179977,52.24861277
1606,3739,Ziear,Brandenburg,12.24844087,52.24861407
1607,3740,Wollin,Brandenburg,12.41508199,52.24861541
1608,3741,Golzow,Brandenburg,12.58172311,52.24861679
1609,3742,Damelang Freienthal,Brandenburg,12.74836425,52.24861822
1610,3743,Beelitz,Brandenburg,12.91500539,52.2486197
1611,3744,Wildenbruch,Brandenburg,13.08164655,52.24862122
1612,3745,Trebbin,Brandenburg,13.24828772,52.24862279
1613,3746,Zossen,Brandenburg,13.4149289,52.24862441
1614,3747,Königs Wusterhausen,Brandenburg,13.5815701,52.24862609
1615,3748,Friedersdorf,Brandenburg,13.74821132,52.24862782
1616,3749,Storkow,Brandenburg,13.91485255,52.24862962
1617,3750,Bad Saarow-Pieskow,Brandenburg,14.0814938,52.24863147
1618,3751,Groß Rietz,Brandenburg,14.24813508,52.2486334
1619,3752,Müllrose,Brandenburg,14.41477638,52.24863539
1620,3753,Brieskow-Finkenheerd,Brandenburg,14.5814177,52.24863747
1621,3754,Aurith,Brandenburg,14.74805905,52.24863962
1629,3806,Alstätte (Westteil),Nordrhein-Westfalen,6.749287284,52.14860224
1630,3807,Alstaette,Nordrhein-Westfalen,6.915928321,52.14860236
1631,3808,Heek,Nordrhein-Westfalen,7.082569358,52.14860252
1632,3809,Metelen,Nordrhein-Westfalen,7.249210396,52.14860271
1633,3810,Steinfurt,Nordrhein-Westfalen,7.415851435,52.14860294
1634,3811,Emsdetten,Nordrhein-Westfalen,7.582492474,52.14860321
1635,3812,Ladbergen,Nordrhein-Westfalen,7.749133515,52.14860352
1636,3813,Lengerich,Niedersachsen,7.915774558,52.14860386
1637,3814,Bad Iburg,Niedersachsen,8.082415602,52.14860424
1638,3815,Dissen am Teutoburger Wald,Niedersachsen,8.249056649,52.14860465
1639,3816,Spenge,Niedersachsen,8.415697697,52.1486051
1640,3817,Buende,Niedersachsen,8.582338748,52.14860559
1641,3818,Herford,Nordrhein-Westfalen,8.748979802,52.14860611
1642,3819,Vlotho,Niedersachsen,8.915620858,52.14860667
1643,3820,Rinteln,Niedersachsen,9.082261918,52.14860726
1644,3821,Hessisch Oldendorf,Niedersachsen,9.24890298,52.1486079
1645,3822,Hameln,Niedersachsen,9.415544047,52.14860856
1646,3823,Coppenbrügge,Niedersachsen,9.582185117,52.14860927
1647,3824,Elze,Niedersachsen,9.748826191,52.14861001
1648,3825,Hildesheim,Niedersachsen,9.915467269,52.14861078
1649,3826,Schellerten,Niedersachsen,10.08210835,52.1486116
1650,3827,Lebenstedt West,Niedersachsen,10.24874944,52.14861244
1651,3828,Lebenstedt Ost,Niedersachsen,10.41539053,52.14861333
1652,3829,Wolfenbüttel,Niedersachsen,10.58203163,52.14861425
1653,3830,Schöppenstedt,Niedersachsen,10.74867273,52.14861521
1654,3831,Schöningen,Niedersachsen,10.91531384,52.1486162
1655,3832,Wefensleben,Niedersachsen,11.08195495,52.14861723
1656,3833,Seehausen,Sachsen-Anhalt,11.24859607,52.1486183
1657,3834,Groß Rodensleben,Sachsen-Anhalt,11.4152372,52.1486194
1658,3835,Magdeburg Nord,Sachsen-Anhalt,11.58187833,52.14862055
1659,3836,Biederitz,Sachsen-Anhalt,11.74851947,52.14862173
1660,3837,Möckern,Sachsen-Anhalt,11.91516062,52.14862295
1661,3838,Loburg,Sachsen-Anhalt,12.08180177,52.14862421
1662,3839,Reppinichen,Brandenburg,12.24844294,52.14862551
1663,3840,Görzke,Brandenburg,12.41508411,52.14862685
1664,3841,Belzig,Brandenburg,12.58172529,52.14862823
1665,3842,Brück,Brandenburg,12.74836648,52.14862966
1666,3843,Wittbrietzen,Brandenburg,12.91500769,52.14863113
1667,3844,Hennickendorf,Brandenburg,13.0816489,52.14863265
1668,3845,Woltersdorf,Brandenburg,13.24829013,52.14863422
1669,3846,Wünsdorf,Brandenburg,13.41493137,52.14863584
1670,3847,Teupitz,Brandenburg,13.58157263,52.14863752
1671,3848,Märkisch-Buchholz,Brandenburg,13.7482139,52.14863925
1672,3849,Alt-Schadow,Brandenburg,13.91485519,52.14864104
1673,3850,Kossenblatt,Brandenburg,14.0814965,52.14864289
1674,3851,Beeskow,Brandenburg,14.24813783,52.14864482
1675,3852,Grunow,Brandenburg,14.41477918,52.14864681
1676,3853,Eisenhüttenstadt,Brandenburg,14.58142057,52.14864888
1677,3854,Eisenhüttenstadt Ost,Brandenburg,14.74806198,52.14865104
1685,3906,Vreden,Nordrhein-Westfalen,6.749287452,52.0486137
1686,3907,Ottenstein,Nordrhein-Westfalen,6.915928546,52.04861382
1687,3908,Ahaus,Nordrhein-Westfalen,7.082569641,52.04861398
1688,3909,Horstmar,Nordrhein-Westfalen,7.249210736,52.04861417
1689,3910,Altenberge,Nordrhein-Westfalen,7.415851832,52.04861441
1690,3911,Greven,Nordrhein-Westfalen,7.582492929,52.04861468
1691,3912,Westbevern,Nordrhein-Westfalen,7.749134027,52.04861498
1692,3913,Ostbevern,Niedersachsen,7.915775127,52.04861532
1693,3914,Versmold,Niedersachsen,8.082416229,52.0486157
1694,3915,Bockhorst,Niedersachsen,8.249057332,52.04861611
1695,3916,Halle (Westfalen),Nordrhein-Westfalen,8.415698438,52.04861656
1696,3917,Bielefeld,Nordrhein-Westfalen,8.582339546,52.04861705
1697,3918,Bad Salzuflen,Nordrhein-Westfalen,8.748980657,52.04861757
1698,3919,Lemgo,Nordrhein-Westfalen,8.915621771,52.04861813
1699,3920,Extertal,Niedersachsen,9.082262887,52.04861872
1700,3921,Aerzen,Niedersachsen,9.248904007,52.04861936
1701,3922,Hameln Süd,Niedersachsen,9.415545131,52.04862002
1702,3923,Salzhemmendorf,Niedersachsen,9.582186258,52.04862073
1703,3924,Gronau (Leine),Niedersachsen,9.748827389,52.04862146
1704,3925,Sibbesse,Niedersachsen,9.915468525,52.04862224
1705,3926,Bad Salzdetfurth,Niedersachsen,10.08210966,52.04862305
1706,3927,Ringelheim,Niedersachsen,10.24875081,52.0486239
1707,3928,Salzgitter-Bad,Niedersachsen,10.41539196,52.04862478
1708,3929,Schladen,Niedersachsen,10.58203311,52.0486257
1709,3930,Hessen,Niedersachsen,10.74867427,52.04862666
1710,3931,Jerxheim,Niedersachsen,10.91531544,52.04862765
1711,3932,Ausleben,Sachsen-Anhalt,11.08195661,52.04862868
1712,3933,Oschersleben,Sachsen-Anhalt,11.24859778,52.04862975
1713,3934,Wanzleben,Sachsen-Anhalt,11.41523897,52.04863085
1714,3935,Magdeburg Süd,Sachsen-Anhalt,11.58188016,52.04863199
1715,3936,Schönbeck (Elbe),Sachsen-Anhalt,11.74852135,52.04863317
1716,3937,Leitzkau,Sachsen-Anhalt,11.91516256,52.04863439
1717,3938,Lindau,Sachsen-Anhalt,12.08180377,52.04863565
1718,3939,Nedlitz,Brandenburg,12.24844499,52.04863695
1719,3940,Medewitz,Brandenburg,12.41508622,52.04863829
1720,3941,Rädigke,Brandenburg,12.58172746,52.04863967
1721,3942,Niemegk,Brandenburg,12.74836871,52.04864109
1722,3943,Treuenbrietzen,Brandenburg,12.91500997,52.04864256
1723,3944,Kloster Zinna,Brandenburg,13.08165124,52.04864408
1724,3945,Luckenwalde,Brandenburg,13.24829252,52.04864565
1725,3946,Paplitz,Brandenburg,13.41493382,52.04864727
1726,3947,Baruth (Mark),Brandenburg,13.58157514,52.04864894
1727,3948,Oderin,Brandenburg,13.74821646,52.04865067
1728,3949,Schlepzig,Brandenburg,13.91485781,52.04865246
1729,3950,Groß Leuthen,Brandenburg,14.08149918,52.04865431
1730,3951,Trebatsch,Brandenburg,14.24814057,52.04865624
1731,3952,Groß Muckrow,Brandenburg,14.41478198,52.04865823
1732,3953,Neuzelle,Brandenburg,14.58142341,52.0486603
1733,3954,Wellmitz,Brandenburg,14.74806488,52.04866245
1741,4006,Oeding,Nordrhein-Westfalen,6.749287619,51.94862516
1742,4007,Stadtlohn,Nordrhein-Westfalen,6.915928771,51.94862528
1743,4008,Gescher,Nordrhein-Westfalen,7.082569922,51.94862544
1744,4009,Coesfeld,Nordrhein-Westfalen,7.249211074,51.94862564
1745,4010,Nottuln,Nordrhein-Westfalen,7.415852227,51.94862587
1746,4011,Muenster,Nordrhein-Westfalen,7.582493381,51.94862614
1747,4012,Telgte,Nordrhein-Westfalen,7.749134536,51.94862644
1748,4013,Warendorf,Nordrhein-Westfalen,7.915775693,51.94862678
1749,4014,Sassenberg,Nordrhein-Westfalen,8.082416852,51.94862716
1750,4015,Harsewinkel,Nordrhein-Westfalen,8.249058012,51.94862757
1751,4016,Guetersloh,Nordrhein-Westfalen,8.415699175,51.94862802
1752,4017,Brackwede,Nordrhein-Westfalen,8.58234034,51.94862851
1753,4018,Lage,Nordrhein-Westfalen,8.748981507,51.94862903
1754,4019,Detmold,Nordrhein-Westfalen,8.915622678,51.94862959
1755,4020,Blomberg,Nordrhein-Westfalen,9.082263852,51.94863018
1756,4021,Bad Pyrmont,Niedersachsen,9.248905029,51.94863081
1757,4022,Ottenstein,Niedersachsen,9.415546209,51.94863148
1758,4023,Eschershausen,Niedersachsen,9.582187393,51.94863218
1759,4024,Alfeld (Leine),Niedersachsen,9.748828581,51.94863292
1760,4025,Freden (Leine),Niedersachsen,9.915469773,51.94863369
1761,4026,Lamspringe,Niedersachsen,10.08211097,51.94863451
1762,4027,Lutter am Barenberge,Niedersachsen,10.24875217,51.94863535
1763,4028,Goslar,Niedersachsen,10.41539338,51.94863623
1764,4029,Vienenburg,Niedersachsen,10.58203459,51.94863715
1765,4030,Osterwieck,Sachsen-Anhalt,10.7486758,51.94863811
1766,4031,Dingelstedt (Am Huy),Sachsen-Anhalt,10.91531703,51.9486391
1767,4032,Schwanebeck,Sachsen-Anhalt,11.08195825,51.94864013
1768,4033,Grönningen,Sachsen-Anhalt,11.24859949,51.94864119
1769,4034,Egeln,Sachsen-Anhalt,11.41524073,51.9486423
1770,4035,Atzendorf,Sachsen-Anhalt,11.58188197,51.94864344
1771,4036,Calbe (Saale),Sachsen-Anhalt,11.74852323,51.94864462
1772,4037,Barby (Elbe),Sachsen-Anhalt,11.91516449,51.94864583
1773,4038,Zerbst,Sachsen-Anhalt,12.08180576,51.94864709
1774,4039,Thießen,Sachsen-Anhalt,12.24844704,51.94864839
1775,4040,Jeber Bergfrieden,Sachsen-Anhalt,12.41508832,51.94864972
1776,4041,Straach,Brandenburg,12.58172962,51.9486511
1777,4042,Zahna,Brandenburg,12.74837092,51.94865253
1778,4043,Blönsdorf,Brandenburg,12.91501224,51.948654
1779,4044,Jüterbog,Brandenburg,13.08165357,51.94865551
1780,4045,Markendorf,Brandenburg,13.24829491,51.94865708
1781,4046,Petkus,Brandenburg,13.41493626,51.9486587
1782,4047,Golßen,Brandenburg,13.58157763,51.94866037
1783,4048,Schönwalde,Brandenburg,13.74821902,51.94866209
1784,4049,Lüben/Spreewald,Brandenburg,13.91486042,51.94866388
1785,4050,Straupitz,Brandenburg,14.08150184,51.94866573
1786,4051,Lieberose,Brandenburg,14.24814329,51.94866765
1787,4052,Jamitz,Brandenburg,14.41478475,51.94866964
1788,4053,Pinnow,Brandenburg,14.58142625,51.94867171
1789,4054,Guben,Brandenburg,14.74806777,51.94867386
1793,4102,Elten,Nordrhein-Westfalen,6.082722951,51.84863651
1794,4103,Emmerich,Nordrhein-Westfalen,6.249364161,51.84863648
1795,4104,Isselburg,Nordrhein-Westfalen,6.41600537,51.84863649
1796,4105,Bocholt,Nordrhein-Westfalen,6.582646578,51.84863654
1797,4106,Rhede,Nordrhein-Westfalen,6.749287786,51.84863662
1798,4107,Borken,Nordrhein-Westfalen,6.915928994,51.84863674
1799,4108,Reken,Nordrhein-Westfalen,7.082570202,51.8486369
1800,4109,Duelmen,Nordrhein-Westfalen,7.249211411,51.8486371
1801,4110,Senden,Nordrhein-Westfalen,7.41585262,51.84863733
1802,4111,Ottmarsbocholt,Nordrhein-Westfalen,7.582493831,51.8486376
1803,4112,Sendenhorst,Nordrhein-Westfalen,7.749135043,51.8486379
1804,4113,Enniger,Nordrhein-Westfalen,7.915776256,51.84863825
1805,4114,Oelde,Nordrhein-Westfalen,8.082417471,51.84863862
1806,4115,Rheda-Wiedenbrueck,Nordrhein-Westfalen,8.249058688,51.84863904
1807,4116,Rietberg,Nordrhein-Westfalen,8.415699908,51.84863948
1808,4117,Verl,Nordrhein-Westfalen,8.582341129,51.84863997
1809,4118,Die Senne,Nordrhein-Westfalen,8.748982353,51.84864049
1810,4119,Horn-Bad Meinberg,Nordrhein-Westfalen,8.915623581,51.84864105
1811,4120,Steinheim,Nordrhein-Westfalen,9.082264811,51.84864164
1812,4121,Schieder-Schwalenberg,Niedersachsen,9.248906044,51.84864227
1813,4122,Holzminden,Niedersachsen,9.415547281,51.84864294
1814,4123,Stadtoldendorf,Niedersachsen,9.582188522,51.84864364
1815,4124,Dassel,Niedersachsen,9.748829766,51.84864438
1816,4125,Einbeck,Niedersachsen,9.915471015,51.84864515
1817,4126,Bad Gandersheim,Niedersachsen,10.08211227,51.84864596
1818,4127,Seesen,Niedersachsen,10.24875353,51.8486468
1819,4128,Clausthal-Zellerfeld,Niedersachsen,10.41539479,51.84864769
1820,4129,Bad Harzburg,Niedersachsen,10.58203606,51.8486486
1821,4130,Wernigerode,Sachsen-Anhalt,10.74867733,51.84864956
1822,4131,Derenburg,Sachsen-Anhalt,10.91531861,51.84865055
1823,4132,Halberstadt,Sachsen-Anhalt,11.08195989,51.84865158
1824,4133,Wegeleben,Sachsen-Anhalt,11.24860118,51.84865264
1825,4134,Cochstedt,Sachsen-Anhalt,11.41524248,51.84865374
1826,4135,Straßfurt,Sachsen-Anhalt,11.58188378,51.84865488
1827,4136,Nienburg (Saale),Sachsen-Anhalt,11.74852509,51.84865606
1828,4137,Wulfen,Sachsen-Anhalt,11.91516641,51.84865727
1829,4138,Aken (Elbe),Sachsen-Anhalt,12.08180773,51.84865853
1830,4139,Dessau,Sachsen-Anhalt,12.24844907,51.84865982
1831,4140,Coswig (Anhalt),Sachsen-Anhalt,12.41509041,51.84866116
1832,4141,Lutherstadt Wittenberg,Sachsen-Anhalt,12.58173176,51.84866254
1833,4142,Elster (Elbe),Sachsen-Anhalt,12.74837312,51.84866396
1834,4143,Seyda,Sachsen-Anhalt,12.9150145,51.84866543
1835,4144,Linda (Elster),Brandenburg,13.08165588,51.84866694
1836,4145,Schönwalde,Brandenburg,13.24829728,51.84866851
1837,4146,Dahme,Brandenburg,13.41493869,51.84867012
1838,4147,Uckro,Brandenburg,13.58158011,51.84867179
1839,4148,Luckau,Brandenburg,13.74822155,51.84867352
1840,4149,Lübbenau/Spreewald,Brandenburg,13.91486301,51.8486753
1841,4150,Burg Spreewald,Brandenburg,14.08150449,51.84867715
1842,4151,Werben,Brandenburg,14.24814599,51.84867907
1843,4152,Peitz,Brandenburg,14.41478751,51.84868106
1844,4153,Groß Gastrose,Brandenburg,14.58142906,51.84868312
1849,4202,Kleve,Nordrhein-Westfalen,6.082722892,51.74864797
1850,4203,Kalkar,Nordrhein-Westfalen,6.249364159,51.74864794
1851,4204,Rees,Nordrhein-Westfalen,6.416005424,51.74864795
1852,4205,Hamminkeln,Nordrhein-Westfalen,6.582646688,51.748648
1853,4206,Bruenen,Nordrhein-Westfalen,6.749287953,51.74864808
1854,4207,Raesfeld,Nordrhein-Westfalen,6.915929217,51.74864821
1855,4208,Wulfen,Nordrhein-Westfalen,7.082570481,51.74864836
1856,4209,Haltern,Nordrhein-Westfalen,7.249211746,51.74864856
1857,4210,Luedinghausen,Nordrhein-Westfalen,7.415853012,51.74864879
1858,4211,Ascheberg,Nordrhein-Westfalen,7.582494279,51.74864906
1859,4212,Drensteinfurt,Nordrhein-Westfalen,7.749135547,51.74864937
1860,4213,Ahlen,Nordrhein-Westfalen,7.915776816,51.74864971
1861,4214,Beckum,Nordrhein-Westfalen,8.082418088,51.74865008
1862,4215,Wadersloh,Nordrhein-Westfalen,8.249059361,51.7486505
1863,4216,Mastholte,Nordrhein-Westfalen,8.415700637,51.74865094
1864,4217,Delbrueck,Nordrhein-Westfalen,8.582341914,51.74865143
1865,4218,Paderborn,Nordrhein-Westfalen,8.748983195,51.74865195
1866,4219,Altenbeken,Nordrhein-Westfalen,8.915624478,51.74865251
